EventType,ActionTime,FromDeme.FromHost,ToDeme.ToHost
INFECTION,21.8868843275532,House3381-8585-MALE,House3381-8766-FEMALE
INFECTION,21.9056792721864,House4001-8039-FEMALE,House7-12-MALE
INFECTION,21.9193864905459,House4001-8159-FEMALE,House527-1052-MALE
INFECTION,21.9958552372236,House166-8571-MALE,House2968-5935-FEMALE
INFECTION,22.0164645069438,House4001-8192-FEMALE,House758-1514-MALE
INFECTION,22.0290694662634,House4001-8136-FEMALE,House1554-3106-MALE
INFECTION,22.0327284835015,House774-1546-MALE,House3664-9150-FEMALE
INFECTION,22.0528301143611,House1502-3002-MALE,House1502-3003-FEMALE
INFECTION,22.0645389797085,House2783-5564-MALE,House2783-8639-FEMALE
INFECTION,22.0744928346943,House488-8599-FEMALE,House1428-2854-MALE
INFECTION,22.0976225371523,House597-1193-FEMALE,House991-1980-MALE
SAMPLING,22.1034663109321,House782-1563-FEMALE,House782-1563-FEMALE
INFECTION,22.104274037975,House924-1846-MALE,House924-1847-FEMALE
SAMPLING,22.1082287824635,House1779-3556-MALE,House1779-3556-MALE
SAMPLING,22.1230107433347,House1357-2712-MALE,House1357-2712-MALE
SAMPLING,22.16287842283,House1996-3990-MALE,House1996-3990-MALE
INFECTION,22.1664136994919,House488-8599-FEMALE,House488-974-MALE
INFECTION,22.1725946303329,House4001-8159-FEMALE,House610-1218-MALE
SAMPLING,22.1727366594365,House699-1397-FEMALE,House699-1397-FEMALE
INFECTION,22.1808601256129,House2398-8215-FEMALE,House1644-3286-MALE
INFECTION,22.2235591670182,House4001-8154-FEMALE,House3081-6160-MALE
SAMPLING,22.2411381721675,House1779-8252-FEMALE,House1779-8252-FEMALE
INFECTION,22.2602545254692,House473-944-MALE,House2068-4135-FEMALE
INFECTION,22.2631413655926,House4001-8199-FEMALE,House394-786-MALE
SAMPLING,22.2749202062765,House782-1562-MALE,House782-1562-MALE
INFECTION,22.2766229490297,House394-786-MALE,House394-787-FEMALE
INFECTION,22.3055342659064,House1536-3071-FEMALE,House1536-3070-MALE
INFECTION,22.3741435056602,House597-1192-MALE,House4001-8116-FEMALE
INFECTION,22.3758447362615,House4001-8126-FEMALE,House1266-2530-MALE
SAMPLING,22.394676350689,House800-1598-MALE,House800-1598-MALE
INFECTION,22.3984711697171,House25-48-MALE,House25-49-FEMALE
INFECTION,22.4009355272283,House1809-3617-FEMALE,House1809-3616-MALE
INFECTION,22.4128530016903,House996-1990-MALE,House2463-4925-FEMALE
INFECTION,22.4198262603876,House1419-2837-FEMALE,House3634-7266-MALE
SAMPLING,22.4293579351571,House2398-8215-FEMALE,House2398-8215-FEMALE
INFECTION,22.4456756123895,House4001-8136-FEMALE,House3512-7022-MALE
SAMPLING,22.4611228519864,House1270-2538-MALE,House1270-2538-MALE
INFECTION,22.467635769122,House4001-8017-FEMALE,House357-712-MALE
INFECTION,22.476655897567,House1685-3368-MALE,House4001-8313-FEMALE
INFECTION,22.4833796761184,House4001-8086-FEMALE,House414-826-MALE
INFECTION,22.4839888652451,House4001-8009-FEMALE,House953-1904-MALE
INFECTION,22.4873246638275,House128-255-FEMALE,House1193-2384-MALE
INFECTION,22.4972066643994,House1438-2874-MALE,House1438-2875-FEMALE
INFECTION,22.4975490938744,House920-1838-MALE,House920-1839-FEMALE
INFECTION,22.5047144237149,House3955-7909-FEMALE,House1119-2236-MALE
SAMPLING,22.5052106015482,House1774-8606-MALE,House1774-8606-MALE
INFECTION,22.5075552814604,House4001-8192-FEMALE,House3593-7184-MALE
INFECTION,22.529052760463,House4001-8042-FEMALE,House638-1274-MALE
INFECTION,22.5332074315588,House4001-8009-FEMALE,House2934-5866-MALE
INFECTION,22.5430097552805,House4001-8159-FEMALE,House2262-4522-MALE
INFECTION,22.587471040565,House1671-3340-MALE,House1565-3129-FEMALE
SAMPLING,22.611802536366,House1427-2852-MALE,House1427-2852-MALE
INFECTION,22.6305407731625,House1438-2874-MALE,House237-473-FEMALE
INFECTION,22.6531285655097,House4001-8142-FEMALE,House1968-3934-MALE
INFECTION,22.6631263115124,House647-1292-MALE,House4001-8021-FEMALE
SAMPLING,22.6665612389233,House2419-4837-FEMALE,House2419-4837-FEMALE
INFECTION,22.6862405589858,House4001-8190-FEMALE,House1692-3382-MALE
INFECTION,22.6874569959797,House4001-8159-FEMALE,House13-24-MALE
SAMPLING,22.689338393319,House776-1551-FEMALE,House776-1551-FEMALE
INFECTION,22.6961147240416,House4001-8017-FEMALE,House3568-7134-MALE
SAMPLING,22.7170271177856,House602-1202-MALE,House602-1202-MALE
INFECTION,22.7238313660429,House4001-8154-FEMALE,House1141-2280-MALE
INFECTION,22.7367603344964,House4001-8021-FEMALE,House670-1338-MALE
SAMPLING,22.7530977713176,House4001-8142-FEMALE,House4001-8142-FEMALE
INFECTION,22.7577868138579,House1644-3286-MALE,House1807-3613-FEMALE
INFECTION,22.7585330625226,House273-545-FEMALE,House273-544-MALE
INFECTION,22.7686192260361,House829-1657-FEMALE,House2897-5792-MALE
INFECTION,22.7754042365507,House7-12-MALE,House7-13-FEMALE
INFECTION,22.7884086261604,House4001-8021-FEMALE,House324-646-MALE
INFECTION,22.8023612957474,House4001-8095-FEMALE,House2820-5638-MALE
INFECTION,22.8147128722431,House4001-8042-FEMALE,House1142-2282-MALE
SAMPLING,22.8152254912085,House3601-7200-MALE,House3601-7200-MALE
INFECTION,22.8243146647729,House4001-8021-FEMALE,House685-1368-MALE
INFECTION,22.8311183507395,House1428-2854-MALE,House3847-7693-FEMALE
INFECTION,22.8443845211283,House4001-8021-FEMALE,House1906-3810-MALE
INFECTION,22.8528186806898,House128-254-MALE,House978-1955-FEMALE
INFECTION,22.8582777281161,House4001-8126-FEMALE,House902-1802-MALE
SAMPLING,22.8621072828157,House4001-8039-FEMALE,House4001-8039-FEMALE
INFECTION,22.9027882189409,House556-1110-MALE,House556-1111-FEMALE
INFECTION,22.9121508519122,House4001-8190-FEMALE,House428-854-MALE
SAMPLING,22.9172039677845,House285-568-MALE,House285-568-MALE
INFECTION,22.9312458835655,House4001-8190-FEMALE,House443-884-MALE
INFECTION,22.9331242657978,House4001-8069-FEMALE,House668-1334-MALE
SAMPLING,22.9438598907496,House850-1698-MALE,House850-1698-MALE
INFECTION,22.9639840214199,House389-776-MALE,House4001-8019-FEMALE
SAMPLING,22.9685762406934,House458-8294-MALE,House458-8294-MALE
INFECTION,22.9797499437221,House1342-2682-MALE,House1497-2993-FEMALE
INFECTION,22.9853319359915,House4001-8116-FEMALE,House1394-2786-MALE
INFECTION,23.0085353276708,House4001-8190-FEMALE,House1594-3186-MALE
INFECTION,23.0154184001003,House2934-5866-MALE,House2762-5523-FEMALE
INFECTION,23.0427375761782,House394-786-MALE,House3323-6645-FEMALE
INFECTION,23.0547659847446,House4001-8086-FEMALE,House2601-9109-MALE
INFECTION,23.0864804194202,House4001-8137-FEMALE,House2622-5242-MALE
INFECTION,23.0991550942906,House2174-4346-MALE,House2174-4347-FEMALE
INFECTION,23.1041320246992,House4001-8159-FEMALE,House524-1046-MALE
INFECTION,23.1065835000099,House1591-3180-MALE,House1908-3815-FEMALE
INFECTION,23.1134352183107,House524-1046-MALE,House4001-8171-FEMALE
INFECTION,23.16100661817,House7-12-MALE,House616-1231-FEMALE
INFECTION,23.1640098981229,House4001-8162-FEMALE,House1488-2974-MALE
INFECTION,23.1744465266337,House1340-2678-MALE,House306-611-FEMALE
INFECTION,23.1796162698373,House134-266-MALE,House4001-8147-FEMALE
INFECTION,23.2066264841396,House1536-3071-FEMALE,House2558-5114-MALE
INFECTION,23.2313458808627,House1601-3200-MALE,House395-789-FEMALE
INFECTION,23.2573881028358,House4001-8009-FEMALE,House3352-6702-MALE
INFECTION,23.2899398500664,House3352-6702-MALE,House3352-6703-FEMALE
INFECTION,23.3079042130351,House610-1218-MALE,House1350-2699-FEMALE
SAMPLING,23.3099202116902,House2653-5305-FEMALE,House2653-5305-FEMALE
INFECTION,23.3122863978831,House234-466-MALE,House291-581-FEMALE
INFECTION,23.328452361508,House1156-8558-MALE,House140-8821-FEMALE
INFECTION,23.331579101319,House4001-8126-FEMALE,House1275-2548-MALE
INFECTION,23.3449662096645,House1497-2993-FEMALE,House552-1102-MALE
SAMPLING,23.3585561954097,House2023-8402-FEMALE,House2023-8402-FEMALE
SAMPLING,23.3686327552192,House1888-3774-MALE,House1888-3774-MALE
INFECTION,23.3815736396512,House4001-8192-FEMALE,House1161-2320-MALE
INFECTION,23.3934904480293,House2601-9109-MALE,House701-1401-FEMALE
INFECTION,23.3982742870716,House4001-8126-FEMALE,House1769-3536-MALE
SAMPLING,23.4124658866509,House309-616-MALE,House309-616-MALE
INFECTION,23.4139519978208,House4001-8069-FEMALE,House2476-4950-MALE
INFECTION,23.417596387919,House4001-8199-FEMALE,House1585-3168-MALE
SAMPLING,23.4308875733233,House4001-8137-FEMALE,House4001-8137-FEMALE
INFECTION,23.4316813160522,House610-1218-MALE,House610-1219-FEMALE
INFECTION,23.454334489201,House4001-8023-FEMALE,House100-198-MALE
SAMPLING,23.4579892301262,House2070-4139-FEMALE,House2070-4139-FEMALE
INFECTION,23.4710148878551,House4001-8042-FEMALE,House1239-2476-MALE
INFECTION,23.5099755408498,House2897-5792-MALE,House2897-5793-FEMALE
INFECTION,23.5191158010274,House3955-7909-FEMALE,House3955-9277-MALE
INFECTION,23.5366922413193,House4001-8009-FEMALE,House1228-2454-MALE
SAMPLING,23.566241611749,House3792-7582-MALE,House3792-7582-MALE
INFECTION,23.6562218496309,House701-8810-MALE,House267-533-FEMALE
INFECTION,23.6802492174065,House758-1514-MALE,House4001-8046-FEMALE
SAMPLING,23.6965985684878,House3955-7909-FEMALE,House3955-7909-FEMALE
SAMPLING,23.699326255201,House1980-3959-FEMALE,House1980-3959-FEMALE
SAMPLING,23.7030197306245,House556-1110-MALE,House556-1110-MALE
INFECTION,23.7031263078089,House3847-7693-FEMALE,House3847-7692-MALE
SAMPLING,23.708870824113,House1340-2678-MALE,House1340-2678-MALE
INFECTION,23.7322902232502,House1594-3186-MALE,House4001-8001-FEMALE
INFECTION,23.7345417992572,House4001-8069-FEMALE,House268-8977-MALE
INFECTION,23.7526517130287,House4001-8001-FEMALE,House1674-3346-MALE
INFECTION,23.829241639852,House4001-8199-FEMALE,House1160-2318-MALE
INFECTION,23.8317120722753,House1968-3934-MALE,House731-1461-FEMALE
SAMPLING,23.8446311395905,House776-1550-MALE,House776-1550-MALE
INFECTION,23.8709779957567,House4001-8042-FEMALE,House149-296-MALE
INFECTION,23.8807279821707,House1275-2548-MALE,House4001-8128-FEMALE
INFECTION,23.9103349230958,House1315-2628-MALE,House1575-3149-FEMALE
INFECTION,23.923781267281,House1315-2629-FEMALE,House1578-3154-MALE
SAMPLING,23.9381858977903,House1408-2815-FEMALE,House1408-2815-FEMALE
INFECTION,23.9428510256307,House1398-2794-MALE,House1398-2795-FEMALE
INFECTION,23.964524661567,House4001-8154-FEMALE,House1335-2668-MALE
SAMPLING,23.9650144949977,House732-1462-MALE,House732-1462-MALE
INFECTION,23.9657969166782,House1275-2548-MALE,House2027-4053-FEMALE
INFECTION,23.9672392583705,House4001-8132-FEMALE,House305-9235-MALE
INFECTION,23.9682479483901,House4001-8162-FEMALE,House627-1252-MALE
INFECTION,23.9766683219538,House140-8821-FEMALE,House2716-5430-MALE
INFECTION,23.9847776845369,House357-713-FEMALE,House451-900-MALE
INFECTION,23.9873281402688,House4001-8017-FEMALE,House494-986-MALE
SAMPLING,23.9917572236987,House1685-3368-MALE,House1685-3368-MALE
INFECTION,23.9955674608314,House670-1338-MALE,House670-1339-FEMALE
SAMPLING,24.0012611887427,House885-1769-FEMALE,House885-1769-FEMALE
INFECTION,24.0128360597047,House1995-3989-FEMALE,House54-106-MALE
INFECTION,24.0290686140814,House4001-8128-FEMALE,House276-550-MALE
SAMPLING,24.0295884771875,House1628-3254-MALE,House1628-3254-MALE
SAMPLING,24.0333335060354,House1340-2679-FEMALE,House1340-2679-FEMALE
INFECTION,24.0423073431809,House1510-3018-MALE,House1510-3019-FEMALE
INFECTION,24.0540738461184,House546-1090-MALE,House2777-5553-FEMALE
INFECTION,24.0688871211162,House4001-8154-FEMALE,House430-858-MALE
INFECTION,24.0712710533431,House4001-8199-FEMALE,House1908-3814-MALE
INFECTION,24.0809630086098,House291-581-FEMALE,House291-580-MALE
INFECTION,24.0853393419852,House4001-8116-FEMALE,House3053-6104-MALE
INFECTION,24.0857878595529,House1436-2870-MALE,House4001-8195-FEMALE
SAMPLING,24.0934468450324,House1319-2636-MALE,House1319-2636-MALE
INFECTION,24.0978964062484,House3568-7134-MALE,House3568-7135-FEMALE
SAMPLING,24.1298421335448,House1537-3072-MALE,House1537-3072-MALE
INFECTION,24.1472650439437,House13-24-MALE,House242-483-FEMALE
INFECTION,24.1729258426099,House4001-8132-FEMALE,House1378-2754-MALE
INFECTION,24.2032073614594,House2157-4312-MALE,House2157-4313-FEMALE
INFECTION,24.2087050468811,House4001-8195-FEMALE,House765-8894-MALE
INFECTION,24.2142120324495,House2407-4812-MALE,House1310-2619-FEMALE
INFECTION,24.2189747307473,House1081-2160-MALE,House1081-2161-FEMALE
INFECTION,24.2201428306542,House523-1044-MALE,House958-1915-FEMALE
INFECTION,24.2286585356311,House3854-7706-MALE,House3854-7707-FEMALE
INFECTION,24.2408230344725,House1456-2911-FEMALE,House1456-2910-MALE
INFECTION,24.2498935400701,House597-1192-MALE,House126-251-FEMALE
SAMPLING,24.2554668873315,House642-1283-FEMALE,House642-1283-FEMALE
INFECTION,24.2600243859819,House620-1238-MALE,House620-1239-FEMALE
INFECTION,24.2733163619007,House4001-8132-FEMALE,House1123-2244-MALE
INFECTION,24.2948898869972,House685-1368-MALE,House685-1369-FEMALE
INFECTION,24.3049493250986,House1644-3286-MALE,House1644-3287-FEMALE
SAMPLING,24.3069255587118,House549-1097-FEMALE,House549-1097-FEMALE
INFECTION,24.3085574469555,House4001-8069-FEMALE,House326-650-MALE
INFECTION,24.3246856734476,House1968-3934-MALE,House1583-3165-FEMALE
INFECTION,24.3253946246725,House155-308-MALE,House155-309-FEMALE
INFECTION,24.3257310088616,House3664-9150-FEMALE,House3664-7326-MALE
INFECTION,24.3570392575869,House4001-8018-FEMALE,House1694-8592-MALE
INFECTION,24.3659133021214,House2601-9109-MALE,House3552-7103-FEMALE
SAMPLING,24.3709546697015,House990-1978-MALE,House990-1978-MALE
INFECTION,24.375226063114,House1974-9026-MALE,House502-1003-FEMALE
INFECTION,24.3812332049279,House4001-8154-FEMALE,House755-1508-MALE
INFECTION,24.3816024630564,House942-1882-MALE,House942-1883-FEMALE
INFECTION,24.382072190088,House1228-2454-MALE,House2278-4555-FEMALE
SAMPLING,24.3938643482184,House1028-2054-MALE,House1028-2054-MALE
INFECTION,24.4103871091381,House3071-6140-MALE,House3071-6141-FEMALE
INFECTION,24.4128538578748,House942-1883-FEMALE,House656-8963-MALE
INFECTION,24.4157531205645,House3568-7134-MALE,House4001-8157-FEMALE
INFECTION,24.4365487390135,House958-1915-FEMALE,House1082-2162-MALE
SAMPLING,24.4378052148049,House235-468-MALE,House235-468-MALE
INFECTION,24.4400064469954,House4001-8157-FEMALE,House567-9008-MALE
SAMPLING,24.4490249476518,House91-181-FEMALE,House91-181-FEMALE
SAMPLING,24.4556817972849,House651-1300-MALE,House651-1300-MALE
INFECTION,24.4567287971722,House3071-6140-MALE,House1929-3857-FEMALE
INFECTION,24.4733004314124,House3552-7103-FEMALE,House3552-7102-MALE
INFECTION,24.4834348648868,House1686-3370-MALE,House1686-3371-FEMALE
INFECTION,24.5031690788287,House4001-8018-FEMALE,House577-1152-MALE
INFECTION,24.513150053744,House1565-3129-FEMALE,House1565-3128-MALE
INFECTION,24.5161309037038,House4001-8313-FEMALE,House493-984-MALE
INFECTION,24.5220069225574,House4001-8001-FEMALE,House1882-3762-MALE
SAMPLING,24.5531510787855,House122-242-MALE,House122-242-MALE
INFECTION,24.5685529295417,House924-1846-MALE,House2269-4537-FEMALE
INFECTION,24.5754045422985,House4001-8931-FEMALE,House1868-3734-MALE
INFECTION,24.5814324780841,House1394-2786-MALE,House4001-8036-FEMALE
INFECTION,24.5861783698909,House4001-8021-FEMALE,House489-976-MALE
INFECTION,24.5930881052667,House1882-3762-MALE,House4001-8094-FEMALE
INFECTION,24.6051096395249,House4001-8159-FEMALE,House1699-3396-MALE
INFECTION,24.6094752882874,House651-8972-FEMALE,House3988-7974-MALE
INFECTION,24.6097790977134,House627-1252-MALE,House209-417-FEMALE
INFECTION,24.6120194201047,House2777-5552-MALE,House440-879-FEMALE
SAMPLING,24.6188440419026,House920-1838-MALE,House920-1838-MALE
SAMPLING,24.6214363894988,House385-8547-FEMALE,House385-8547-FEMALE
INFECTION,24.6216280767003,House703-1404-MALE,House4001-8092-FEMALE
INFECTION,24.6335856894515,House4001-8195-FEMALE,House3405-9344-MALE
INFECTION,24.634723952503,House1888-3775-FEMALE,House3535-7068-MALE
INFECTION,24.6495824602858,House428-854-MALE,House428-855-FEMALE
INFECTION,24.6536448025486,House4001-8046-FEMALE,House319-636-MALE
SAMPLING,24.6659939366039,House3886-7770-MALE,House3886-7770-MALE
INFECTION,24.6822473654195,House13-24-MALE,House433-865-FEMALE
SAMPLING,24.6839178699354,House1075-2148-MALE,House1075-2148-MALE
SAMPLING,24.6841229236506,House546-1091-FEMALE,House546-1091-FEMALE
INFECTION,24.6903600564608,House4001-8931-FEMALE,House1593-3184-MALE
INFECTION,24.6932364943749,House523-1044-MALE,House1716-8326-FEMALE
INFECTION,24.6936289795586,House389-776-MALE,House389-777-FEMALE
SAMPLING,24.7045370168766,House3854-7706-MALE,House3854-7706-MALE
SAMPLING,24.738831658952,House136-270-MALE,House136-270-MALE
INFECTION,24.7457918172868,House4001-8154-FEMALE,House41-80-MALE
INFECTION,24.7488188818734,House25-49-FEMALE,House3079-6156-MALE
INFECTION,24.749065144973,House440-879-FEMALE,House440-878-MALE
INFECTION,24.75547629446,House100-198-MALE,House100-8395-FEMALE
INFECTION,24.7623969022398,House4001-8128-FEMALE,House1558-3114-MALE
INFECTION,24.7643228107228,House1583-3165-FEMALE,House1583-3164-MALE
INFECTION,24.7680312868486,House1769-3536-MALE,House4001-8866-FEMALE
INFECTION,24.7734622480084,House4001-8154-FEMALE,House733-1464-MALE
SAMPLING,24.7783856034778,House1342-2682-MALE,House1342-2682-MALE
INFECTION,24.7807379183782,House4001-8147-FEMALE,House2108-8845-MALE
INFECTION,24.7926984386567,House2108-8845-MALE,House2108-4215-FEMALE
SAMPLING,24.7946363816344,House2783-5564-MALE,House2783-5564-MALE
INFECTION,24.8151233286082,House4001-8116-FEMALE,House1170-9274-MALE
INFECTION,24.8420372128349,House1699-3396-MALE,House1699-3397-FEMALE
INFECTION,24.855945839683,House4001-8019-FEMALE,House599-9190-MALE
INFECTION,24.8693292806927,House4001-8069-FEMALE,House2434-4866-MALE
INFECTION,24.8859563871006,House493-984-MALE,House493-8561-FEMALE
INFECTION,24.8860718442244,House4001-8154-FEMALE,House754-1506-MALE
INFECTION,24.8953307562246,House4001-8866-FEMALE,House3138-6274-MALE
INFECTION,24.8974198161876,House685-1368-MALE,House1627-3253-FEMALE
INFECTION,24.9005693505222,House4001-8154-FEMALE,House181-8974-MALE
INFECTION,24.900818483538,House1438-2874-MALE,House2016-4031-FEMALE
SAMPLING,24.9045884740674,House309-617-FEMALE,House309-617-FEMALE
INFECTION,24.9055208799417,House4001-8136-FEMALE,House786-1570-MALE
INFECTION,24.9095933607626,House567-9008-MALE,House567-1133-FEMALE
INFECTION,24.9150796897656,House3634-7266-MALE,House3634-7267-FEMALE
INFECTION,24.9189278362835,House754-1506-MALE,House754-1507-FEMALE
INFECTION,24.9214729618166,House1081-2160-MALE,House1191-2381-FEMALE
INFECTION,24.9270861744393,House4001-8126-FEMALE,House1097-2192-MALE
INFECTION,24.9313408837183,House1471-2941-FEMALE,House1727-3452-MALE
INFECTION,24.9520034532884,House4001-8171-FEMALE,House1858-3714-MALE
INFECTION,24.9625540092048,House4001-8086-FEMALE,House84-166-MALE
INFECTION,24.9678637907249,House4001-8019-FEMALE,House965-1928-MALE
INFECTION,24.9719008091453,House4001-8154-FEMALE,House3615-7228-MALE
INFECTION,24.976749274707,House774-1546-MALE,House774-1547-FEMALE
INFECTION,24.9863478326233,House502-1003-FEMALE,House161-320-MALE
INFECTION,24.9940244117205,House872-8607-FEMALE,House872-1742-MALE
INFECTION,25.0028872702396,House4001-8195-FEMALE,House2902-9372-MALE
INFECTION,25.0060600655294,House4001-8095-FEMALE,House728-1454-MALE
INFECTION,25.0374033054728,House4001-8128-FEMALE,House3815-7628-MALE
